Customer_ID,Customer_Name,Gender,Age,City,State,Customer_Segment
C01493,Suresh Bose,Male,41,Vijayawada,Andhra Pradesh,Regular Patient
C01494,Ananya Naidu,Female,30,Mysuru,Karnataka,New Patient
C01495,Krishna Naidu,Male,58,Mumbai,Maharashtra,Regular Patient
C01496,Sneha Banerjee,Female,50,Kolkata,West Bengal,Regular Patient
C01497,Vivaan Ahmed,Male,50,Chandigarh,Punjab,Premium Patient
C01498,Karthik Khan,Male,55,Hyderabad,Telangana,Chronic Patient
C01499,Nisha Naidu,Female,51,Bengaluru,Karnataka,Regular Patient
C01500,Siddharth Bhat,Male,58,Mumbai,Maharashtra,Chronic Patient
C01501,Nikhil Das,Male,46,Bengaluru,Karnataka,Premium Patient
C01502,Aditya Kapoor,Male,54,Nagpur,Maharashtra,New Patient
C01503,Pranav Shah,Male,49,Bhopal,Madhya Pradesh,New Patient
C01504,Ishaan Ahmed,Male,49,Jaipur,Rajasthan,Premium Patient
C01505,Rajesh Khan,Male,21,Mumbai,Maharashtra,Chronic Patient
C01506,Varun Joshi,Male,28,Bhopal,Madhya Pradesh,Regular Patient
C01507,Diya Chatterjee,Female,47,Howrah,West Bengal,New Patient
C01508,Ayaan Banerjee,Male,32,Hyderabad,Telangana,New Patient
C01509,Rekha Shah,Female,42,Mumbai,Maharashtra,New Patient
C01510,Siddharth Rao,Male,35,Kochi,Kerala,Regular Patient
C01511,Rekha Menon,Female,36,Mumbai,Maharashtra,Chronic Patient
C01512,Rajesh Agarwal,Male,44,Ahmedabad,Gujarat,Chronic Patient
C01513,Kriti Malhotra,Female,39,Hyderabad,Telangana,Premium Patient
C01514,Yash Das,Male,65,Kochi,Kerala,Chronic Patient
C01515,Vikram Kumar,Male,22,Ahmedabad,Gujarat,New Patient
C01516,Karthik Mishra,Male,52,Surat,Gujarat,Chronic Patient
C01517,Kavya Bhat,Female,55,Gurugram,Haryana,Chronic Patient
C01518,Aanya Malhotra,Female,66,New Delhi,Delhi,Regular Patient
C01519,Priya Pillai,Female,44,Jaipur,Rajasthan,Regular Patient
C01520,Reyansh Kumar,Male,54,Pune,Maharashtra,Regular Patient
C01521,Vihaan Chauhan,Male,65,Lucknow,Uttar Pradesh,New Patient
C01522,Pooja Desai,Female,34,Mumbai,Maharashtra,Regular Patient
C01523,Kavya Bose,Female,30,Vijayawada,Andhra Pradesh,Regular Patient
C01524,Reyansh Kumar,Male,45,Patna,Bihar,Regular Patient
C01525,Vihaan Naidu,Male,40,Kanpur,Uttar Pradesh,Regular Patient
C01526,Sameer Bose,Male,54,Kolkata,West Bengal,New Patient
C01527,Saanvi Menon,Female,23,Mysuru,Karnataka,New Patient
C01528,Lakshmi Joshi,Female,64,Coimbatore,Tamil Nadu,Regular Patient
C01529,Anil Pillai,Male,47,Chennai,Tamil Nadu,Regular Patient
C01530,Vikram Bose,Male,39,Chennai,Tamil Nadu,New Patient
C01531,Arjun Iyer,Male,43,Hyderabad,Telangana,Premium Patient
C01532,Sneha Rao,Female,59,Gurugram,Haryana,Regular Patient
C01533,Aarav Desai,Male,51,Chennai,Tamil Nadu,Regular Patient
C01534,Aryan Khan,Male,43,Chennai,Tamil Nadu,Premium Patient
C01535,Saanvi Chatterjee,Female,40,Kanpur,Uttar Pradesh,Regular Patient
C01536,Ishaan Chauhan,Male,41,Chandigarh,Punjab,Chronic Patient
C01537,Naveen Gupta,Male,53,Ahmedabad,Gujarat,Chronic Patient
C01538,Aryan Mishra,Male,39,New Delhi,Delhi,New Patient
C01539,Aditya Sharma,Male,52,Bhubaneswar,Odisha,Chronic Patient
C01540,Aditya Chatterjee,Male,18,Vijayawada,Andhra Pradesh,Chronic Patient
C01541,Anil Naidu,Male,30,Mumbai,Maharashtra,Regular Patient
C01542,Vikram Mehta,Male,32,Hyderabad,Telangana,Regular Patient
C01543,Saanvi Agarwal,Female,43,Mumbai,Maharashtra,Chronic Patient
C01544,Nisha Banerjee,Female,40,Coimbatore,Tamil Nadu,New Patient
C01545,Ananya Verma,Female,33,Indore,Madhya Pradesh,New Patient
C01546,Aryan Mehta,Male,26,Chandigarh,Punjab,Chronic Patient
C01547,Aarav Gupta,Male,31,Chandigarh,Punjab,Chronic Patient
C01548,Naveen Mishra,Male,68,Kolkata,West Bengal,New Patient
C01549,Aanya Shah,Female,33,Chandigarh,Punjab,Chronic Patient
C01550,Kavya Das,Female,18,Patna,Bihar,Chronic Patient
C01551,Pranav Kumar,Male,44,Mumbai,Maharashtra,Chronic Patient
C01552,Arjun Reddy,Male,33,Kolkata,West Bengal,Regular Patient
C01553,Varun Mishra,Male,39,Bhubaneswar,Odisha,Premium Patient
C01554,Fatima Pillai,Female,57,Surat,Gujarat,New Patient
C01555,Anil Reddy,Male,40,Chennai,Tamil Nadu,Regular Patient
C01556,Ayaan Malhotra,Male,38,Nagpur,Maharashtra,Chronic Patient
C01557,Sameer Mehta,Male,18,Gurugram,Haryana,Premium Patient
C01558,Aisha Das,Female,34,Coimbatore,Tamil Nadu,Chronic Patient
C01559,Aanya Naidu,Female,39,Howrah,West Bengal,Chronic Patient
C01560,Riya Banerjee,Female,49,Chennai,Tamil Nadu,New Patient
C01561,Anil Das,Male,18,Bhopal,Madhya Pradesh,New Patient
C01562,Preeti Malhotra,Female,24,Kolkata,West Bengal,Chronic Patient
C01563,Nisha Nair,Female,49,Mumbai,Maharashtra,Regular Patient
C01564,Aryan Kumar,Male,44,Kolkata,West Bengal,Regular Patient
C01565,Manish Nair,Male,35,Ahmedabad,Gujarat,New Patient
C01566,Isha Ahmed,Female,50,New Delhi,Delhi,Chronic Patient
C01567,Pranav Pillai,Male,37,Mysuru,Karnataka,Chronic Patient
C01568,Fatima Desai,Female,57,Ahmedabad,Gujarat,Regular Patient
C01569,Siddharth Reddy,Male,34,Coimbatore,Tamil Nadu,Premium Patient
C01570,Anil Iyer,Male,30,Chennai,Tamil Nadu,Regular Patient
C01571,Reyansh Bhat,Male,83,Hyderabad,Telangana,Chronic Patient
C01572,Karthik Bose,Male,53,Jaipur,Rajasthan,Regular Patient
C01573,Harish Banerjee,Male,32,Chandigarh,Punjab,Chronic Patient
C01574,Saanvi Desai,Female,37,Indore,Madhya Pradesh,Chronic Patient
C01575,Aarav Desai,Male,34,Howrah,West Bengal,New Patient
C01576,Kriti Joshi,Female,19,Hyderabad,Telangana,Regular Patient
C01577,Kavya Chauhan,Female,38,Kanpur,Uttar Pradesh,Regular Patient
C01578,Vikram Menon,Male,45,Mumbai,Maharashtra,New Patient
C01579,Rahul Agarwal,Male,64,Kolkata,West Bengal,Chronic Patient
C01580,Tanya Menon,Female,42,Nagpur,Maharashtra,New Patient
C01581,Rohan Verma,Male,36,New Delhi,Delhi,New Patient
C01582,Siddharth Mehta,Male,66,Gurugram,Haryana,Premium Patient
C01583,Radha Rao,Female,62,Chennai,Tamil Nadu,New Patient
C01584,Fatima Chatterjee,Female,45,Mysuru,Karnataka,New Patient
C01585,Riya Ahmed,Female,44,Nagpur,Maharashtra,Regular Patient
C01586,Dhruv Desai,Male,49,New Delhi,Delhi,New Patient
C01587,Dhruv Bhat,Male,34,Kolkata,West Bengal,Chronic Patient
C01588,Anil Joshi,Male,43,Coimbatore,Tamil Nadu,Regular Patient
C01589,Aisha Agarwal,Female,33,Vijayawada,Andhra Pradesh,Regular Patient
C01590,Pooja Chatterjee,Female,63,New Delhi,Delhi,Regular Patient
C01591,Kavya Pillai,Female,30,Kanpur,Uttar Pradesh,New Patient
C01592,Diya Naidu,Female,46,Vijayawada,Andhra Pradesh,Premium Patient
C01593,Vihaan Rao,Male,47,Kolkata,West Bengal,Chronic Patient
C01594,Aditya Desai,Male,64,Bhopal,Madhya Pradesh,Regular Patient
C01595,Neha Shah,Female,36,Pune,Maharashtra,Regular Patient
C01596,Anjali Banerjee,Female,33,Bengaluru,Karnataka,New Patient
C01597,Nikhil Gupta,Male,52,Kochi,Kerala,Chronic Patient
C01598,Deepa Joshi,Female,50,Surat,Gujarat,New Patient
C01599,Saanvi Das,Female,73,Chennai,Tamil Nadu,Chronic Patient
C01600,Krishna Chatterjee,Male,45,Bhopal,Madhya Pradesh,Regular Patient
C01601,Isha Banerjee,Female,62,Hyderabad,Telangana,Chronic Patient
C01602,Rajesh Malhotra,Male,60,Patna,Bihar,New Patient
C01603,Sunita Bhat,Female,33,Kochi,Kerala,Chronic Patient
C01604,Nikhil Malhotra,Male,21,Kolkata,West Bengal,New Patient
C01605,Dhruv Bhat,Male,39,Chennai,Tamil Nadu,Regular Patient
C01606,Ananya Das,Female,56,Patna,Bihar,Regular Patient
C01607,Ananya Mishra,Female,65,Mysuru,Karnataka,New Patient
C01608,Naveen Nair,Male,18,Bengaluru,Karnataka,Chronic Patient
C01609,Vikram Agarwal,Male,30,Indore,Madhya Pradesh,New Patient
C01610,Anil Desai,Male,49,Kochi,Kerala,Regular Patient
C01611,Ananya Iyer,Female,53,Ahmedabad,Gujarat,Regular Patient
C01612,Aanya Kapoor,Female,28,New Delhi,Delhi,Premium Patient
C01613,Divya Ahmed,Female,33,Lucknow,Uttar Pradesh,New Patient
C01614,Aryan Banerjee,Male,18,Surat,Gujarat,Chronic Patient
C01615,Suresh Menon,Male,68,Chandigarh,Punjab,New Patient
C01616,Aryan Kapoor,Male,46,Surat,Gujarat,Regular Patient
C01617,Kabir Kapoor,Male,33,Patna,Bihar,Premium Patient
C01618,Isha Verma,Female,61,Surat,Gujarat,Chronic Patient
C01619,Ayaan Verma,Male,46,New Delhi,Delhi,New Patient
C01620,Yash Khan,Male,64,Hyderabad,Telangana,New Patient
C01621,Ira Verma,Female,67,Kolkata,West Bengal,Regular Patient
C01622,Krishna Chauhan,Male,28,Bhopal,Madhya Pradesh,Premium Patient
C01623,Rajesh Kapoor,Male,62,New Delhi,Delhi,Chronic Patient
C01624,Pooja Bhat,Female,62,Vijayawada,Andhra Pradesh,Regular Patient
C01625,Ira Desai,Female,50,Mysuru,Karnataka,Premium Patient
C01626,Dhruv Khan,Male,52,Hyderabad,Telangana,Regular Patient
C01627,Varun Gupta,Male,45,Nagpur,Maharashtra,Regular Patient
C01628,Rajesh Ahmed,Male,26,Hyderabad,Telangana,New Patient
C01629,Sameer Rao,Male,25,Howrah,West Bengal,Regular Patient
C01630,Myra Joshi,Female,69,Indore,Madhya Pradesh,Regular Patient
C01631,Ira Menon,Female,46,Nagpur,Maharashtra,Chronic Patient
C01632,Rekha Agarwal,Female,40,Mumbai,Maharashtra,Regular Patient
C01633,Vivaan Mehta,Male,53,Coimbatore,Tamil Nadu,Regular Patient
C01634,Sneha Mishra,Female,33,Indore,Madhya Pradesh,Premium Patient
C01635,Sameer Bhat,Male,37,Kanpur,Uttar Pradesh,Regular Patient
C01636,Ananya Banerjee,Female,44,Pune,Maharashtra,Regular Patient
C01637,Isha Sharma,Female,35,Chennai,Tamil Nadu,Chronic Patient
C01638,Gaurav Iyer,Male,51,Chandigarh,Punjab,Regular Patient
C01639,Kriti Bose,Female,41,Bhopal,Madhya Pradesh,New Patient
C01640,Varun Kaur,Male,51,New Delhi,Delhi,Regular Patient
C01641,Isha Agarwal,Female,52,New Delhi,Delhi,New Patient
C01642,Aditya Shah,Male,61,Bengaluru,Karnataka,Chronic Patient
C01643,Aarav Iyer,Male,39,New Delhi,Delhi,Regular Patient
C01644,Kavita Joshi,Female,28,Jaipur,Rajasthan,Regular Patient
C01645,Ananya Rao,Female,81,Bhubaneswar,Odisha,New Patient
C01646,Suresh Menon,Male,64,Howrah,West Bengal,Regular Patient
C01647,Lakshmi Nair,Female,18,Bengaluru,Karnataka,Chronic Patient
C01648,Pranav Ahmed,Male,84,Mumbai,Maharashtra,Chronic Patient
C01649,Rekha Khan,Female,34,Hyderabad,Telangana,Regular Patient
C01650,Harish Pillai,Male,42,Bengaluru,Karnataka,Chronic Patient
C01651,Vivaan Naidu,Male,26,Bhubaneswar,Odisha,Chronic Patient
C01652,Radha Kumar,Female,45,Patna,Bihar,New Patient
C01653,Sneha Gupta,Female,35,Ahmedabad,Gujarat,Premium Patient
C01654,Aanya Kumar,Female,26,Pune,Maharashtra,Regular Patient
C01655,Swati Reddy,Female,23,Bhubaneswar,Odisha,Chronic Patient
C01656,Kriti Iyer,Female,32,Indore,Madhya Pradesh,Regular Patient
C01657,Sunita Ahmed,Female,54,Bhubaneswar,Odisha,Chronic Patient
C01658,Karthik Gupta,Male,85,Bhubaneswar,Odisha,New Patient
C01659,Nikhil Khan,Male,51,Hyderabad,Telangana,New Patient
C01660,Priya Reddy,Female,29,Mumbai,Maharashtra,New Patient
C01661,Vikram Rao,Male,38,Patna,Bihar,Chronic Patient
C01662,Aanya Kaur,Female,58,Ahmedabad,Gujarat,Regular Patient
C01663,Ishaan Kumar,Male,38,Pune,Maharashtra,Regular Patient
C01664,Anjali Shah,Female,65,Coimbatore,Tamil Nadu,Chronic Patient
C01665,Preeti Iyer,Female,78,Pune,Maharashtra,New Patient
C01666,Radha Nair,Female,18,Vijayawada,Andhra Pradesh,Premium Patient
C01667,Dhruv Agarwal,Male,32,Hyderabad,Telangana,New Patient
C01668,Priya Mishra,Female,33,Hyderabad,Telangana,New Patient
C01669,Naveen Gupta,Male,67,Hyderabad,Telangana,Chronic Patient
C01670,Sai Pillai,Male,38,Ahmedabad,Gujarat,Premium Patient
C01671,Aanya Joshi,Female,59,Mumbai,Maharashtra,Chronic Patient
C01672,Isha Kumar,Female,46,Coimbatore,Tamil Nadu,Chronic Patient
C01673,Varun Kumar,Male,40,Kolkata,West Bengal,Regular Patient
C01674,Meera Nair,Female,53,Vijayawada,Andhra Pradesh,Chronic Patient
C01675,Aryan Naidu,Male,68,Bhopal,Madhya Pradesh,New Patient
C01676,Sneha Naidu,Female,18,Kanpur,Uttar Pradesh,New Patient
C01677,Rajesh Kaur,Male,62,Patna,Bihar,New Patient
C01678,Arjun Shah,Male,42,Gurugram,Haryana,New Patient
C01679,Pooja Verma,Female,47,Kolkata,West Bengal,Regular Patient
C01680,Suresh Verma,Male,59,Kochi,Kerala,Regular Patient
C01681,Karthik Das,Male,48,Pune,Maharashtra,New Patient
C01682,Yash Malhotra,Male,70,Bhubaneswar,Odisha,Regular Patient
C01683,Kriti Singh,Female,18,Surat,Gujarat,Chronic Patient
C01684,Rajesh Desai,Male,32,Jaipur,Rajasthan,Chronic Patient
C01685,Fatima Desai,Female,52,Bengaluru,Karnataka,Regular Patient
C01686,Ira Khan,Female,36,New Delhi,Delhi,Regular Patient
C01687,Myra Chatterjee,Female,68,Gurugram,Haryana,Chronic Patient
C01688,Vikram Chatterjee,Male,33,Bhopal,Madhya Pradesh,Chronic Patient
C01689,Reyansh Ahmed,Male,45,Bengaluru,Karnataka,Premium Patient
C01690,Sneha Das,Female,31,Bhopal,Madhya Pradesh,New Patient
C01691,Vivaan Kaur,Male,42,Howrah,West Bengal,Premium Patient
C01692,Divya Sharma,Female,18,New Delhi,Delhi,Regular Patient
C01693,Rahul Chatterjee,Male,22,Kolkata,West Bengal,New Patient
C01694,Sneha Kapoor,Female,77,Chennai,Tamil Nadu,Regular Patient
C01695,Tanya Khan,Female,44,Mysuru,Karnataka,Regular Patient
C01696,Shreya Malhotra,Female,38,Mumbai,Maharashtra,New Patient
C01697,Nikhil Das,Male,26,Chennai,Tamil Nadu,Regular Patient
C01698,Kavya Naidu,Female,28,Pune,Maharashtra,New Patient
C01699,Arjun Kumar,Male,75,Surat,Gujarat,Regular Patient
C01700,Karthik Kaur,Male,45,Kochi,Kerala,Chronic Patient
C01701,Riya Naidu,Female,61,Bhopal,Madhya Pradesh,Regular Patient
C01702,Radha Gupta,Female,18,Coimbatore,Tamil Nadu,New Patient
C01703,Swati Menon,Female,34,Coimbatore,Tamil Nadu,Chronic Patient
C01704,Vivaan Naidu,Male,72,Chandigarh,Punjab,Regular Patient
C01705,Aditya Das,Male,35,New Delhi,Delhi,Regular Patient
C01706,Harish Kapoor,Male,27,Chennai,Tamil Nadu,New Patient
C01707,Divya Malhotra,Female,50,Kochi,Kerala,Regular Patient
C01708,Swati Nair,Female,20,Kochi,Kerala,New Patient
C01709,Lakshmi Kaur,Female,18,Bhopal,Madhya Pradesh,Premium Patient
C01710,Reyansh Chatterjee,Male,68,Kanpur,Uttar Pradesh,New Patient
C01711,Nisha Chatterjee,Female,31,Kolkata,West Bengal,Regular Patient
C01712,Vivaan Shah,Male,53,Indore,Madhya Pradesh,Chronic Patient
C01713,Priya Mishra,Female,76,Ahmedabad,Gujarat,Premium Patient
C01714,Fatima Singh,Female,44,Bhopal,Madhya Pradesh,Regular Patient
C01715,Kriti Pillai,Female,53,Pune,Maharashtra,Regular Patient
C01716,Aditya Verma,Male,18,Lucknow,Uttar Pradesh,New Patient
C01717,Vihaan Sharma,Male,30,Pune,Maharashtra,Regular Patient
C01718,Sneha Iyer,Female,71,Coimbatore,Tamil Nadu,Chronic Patient
C01719,Kavya Bose,Female,38,Chennai,Tamil Nadu,Chronic Patient
C01720,Riya Agarwal,Female,23,Kanpur,Uttar Pradesh,Regular Patient
C01721,Varun Rao,Male,52,Mumbai,Maharashtra,Regular Patient
C01722,Isha Naidu,Female,65,Bhubaneswar,Odisha,Regular Patient
C01723,Harish Bose,Male,35,Ahmedabad,Gujarat,Premium Patient
C01724,Suresh Nair,Male,52,Kolkata,West Bengal,Premium Patient
C01725,Aarav Nair,Male,58,Coimbatore,Tamil Nadu,New Patient
C01726,Neha Nair,Female,40,Mumbai,Maharashtra,Regular Patient
C01727,Karthik Ahmed,Male,38,Pune,Maharashtra,Chronic Patient
C01728,Aryan Mishra,Male,75,Kochi,Kerala,Chronic Patient
C01729,Sameer Bose,Male,24,Mumbai,Maharashtra,New Patient
C01730,Sneha Patel,Female,46,Coimbatore,Tamil Nadu,Regular Patient
C01731,Yash Menon,Male,42,Mumbai,Maharashtra,Regular Patient
C01732,Anjali Mehta,Female,42,New Delhi,Delhi,New Patient
C01733,Ayaan Verma,Male,57,Kolkata,West Bengal,Regular Patient
C01734,Sunita Singh,Female,53,Howrah,West Bengal,Regular Patient
C01735,Rajesh Gupta,Male,48,Kanpur,Uttar Pradesh,Regular Patient
C01736,Naveen Desai,Male,18,Ahmedabad,Gujarat,Chronic Patient
C01737,Ira Pillai,Female,29,Kochi,Kerala,Regular Patient
C01738,Divya Malhotra,Female,39,Chennai,Tamil Nadu,New Patient
C01739,Ira Chauhan,Female,45,Kanpur,Uttar Pradesh,Premium Patient
C01740,Priya Kapoor,Female,71,Patna,Bihar,Chronic Patient
C01741,Vikram Sharma,Male,45,Howrah,West Bengal,Regular Patient
C01742,Rahul Joshi,Male,57,Bengaluru,Karnataka,Regular Patient
C01743,Rekha Shah,Female,42,Pune,Maharashtra,Regular Patient
C01744,Siddharth Kapoor,Male,55,Coimbatore,Tamil Nadu,New Patient
C01745,Nisha Mehta,Female,44,Hyderabad,Telangana,Chronic Patient
C01746,Krishna Joshi,Male,26,Mysuru,Karnataka,Regular Patient
C01747,Gaurav Bhat,Male,53,Chennai,Tamil Nadu,Premium Patient
C01748,Ira Nair,Female,51,Chandigarh,Punjab,Regular Patient
C01749,Kabir Mehta,Male,21,Pune,Maharashtra,Chronic Patient
C01750,Naveen Mehta,Male,42,Chennai,Tamil Nadu,Regular Patient
C01751,Krishna Mishra,Male,42,Kolkata,West Bengal,New Patient
C01752,Pooja Singh,Female,34,Bengaluru,Karnataka,New Patient
C01753,Sunita Patel,Female,25,Kochi,Kerala,New Patient
C01754,Naveen Verma,Male,47,Mysuru,Karnataka,Chronic Patient
C01755,Reyansh Kapoor,Male,69,Patna,Bihar,New Patient
C01756,Divya Desai,Female,54,Bhopal,Madhya Pradesh,New Patient
C01757,Kavya Chauhan,Female,19,Howrah,West Bengal,Chronic Patient
C01758,Ishaan Joshi,Male,68,Chandigarh,Punjab,Chronic Patient
C01759,Lakshmi Mehta,Female,65,Coimbatore,Tamil Nadu,Regular Patient
C01760,Ananya Chatterjee,Female,35,Mysuru,Karnataka,New Patient
C01761,Anil Desai,Male,71,Vijayawada,Andhra Pradesh,Regular Patient
C01762,Radha Agarwal,Female,20,Kolkata,West Bengal,New Patient
C01763,Sameer Ahmed,Male,35,Mumbai,Maharashtra,New Patient
C01764,Gaurav Chatterjee,Male,36,Hyderabad,Telangana,Regular Patient
C01765,Sameer Chauhan,Male,21,Lucknow,Uttar Pradesh,Regular Patient
C01766,Shreya Malhotra,Female,47,Kanpur,Uttar Pradesh,New Patient
C01767,Aryan Mishra,Male,31,Vijayawada,Andhra Pradesh,Chronic Patient
C01768,Meera Mehta,Female,23,Chennai,Tamil Nadu,New Patient
C01769,Nisha Das,Female,39,Kochi,Kerala,New Patient
C01770,Rohan Bhat,Male,69,Chandigarh,Punjab,Chronic Patient
C01771,Anjali Kumar,Female,58,Gurugram,Haryana,Chronic Patient
C01772,Riya Naidu,Female,50,Ahmedabad,Gujarat,Premium Patient
C01773,Arjun Sharma,Male,35,Chandigarh,Punjab,New Patient
C01774,Suresh Chatterjee,Male,21,Jaipur,Rajasthan,Regular Patient
C01775,Kabir Rao,Male,26,Howrah,West Bengal,Chronic Patient
C01776,Vihaan Kapoor,Male,57,Chandigarh,Punjab,Regular Patient
C01777,Kriti Malhotra,Female,30,New Delhi,Delhi,Chronic Patient
C01778,Arjun Ahmed,Male,45,New Delhi,Delhi,Premium Patient
C01779,Deepa Banerjee,Female,50,Howrah,West Bengal,Regular Patient
C01780,Ananya Banerjee,Female,18,New Delhi,Delhi,Chronic Patient
C01781,Aditya Chatterjee,Male,43,Indore,Madhya Pradesh,New Patient
C01782,Pooja Mishra,Female,49,Indore,Madhya Pradesh,New Patient
C01783,Sunita Banerjee,Female,74,New Delhi,Delhi,Chronic Patient
C01784,Meera Reddy,Female,45,Lucknow,Uttar Pradesh,Chronic Patient
C01785,Diya Das,Female,56,Pune,Maharashtra,New Patient
C01786,Kabir Khan,Male,35,Kochi,Kerala,Premium Patient
C01787,Rahul Mishra,Male,60,Kolkata,West Bengal,Regular Patient
C01788,Manish Menon,Male,23,Chennai,Tamil Nadu,Regular Patient
C01789,Karthik Rao,Male,51,Mumbai,Maharashtra,Regular Patient
C01790,Pooja Agarwal,Female,46,Bhubaneswar,Odisha,New Patient
C01791,Arjun Joshi,Male,63,Chennai,Tamil Nadu,New Patient
C01792,Aanya Banerjee,Female,50,Kolkata,West Bengal,Chronic Patient
C01793,Aarav Mishra,Male,40,Hyderabad,Telangana,Chronic Patient
C01794,Reyansh Agarwal,Male,60,Mumbai,Maharashtra,Regular Patient
C01795,Aarav Pillai,Male,50,Kanpur,Uttar Pradesh,Regular Patient
C01796,Divya Bose,Female,27,Ahmedabad,Gujarat,Chronic Patient
C01797,Gaurav Kaur,Male,41,Chennai,Tamil Nadu,Chronic Patient
C01798,Dhruv Agarwal,Male,25,Howrah,West Bengal,New Patient
C01799,Nisha Naidu,Female,49,Pune,Maharashtra,Regular Patient
C01800,Radha Shah,Female,51,Patna,Bihar,Regular Patient
C01801,Manish Gupta,Male,70,Nagpur,Maharashtra,Chronic Patient
C01802,Vivaan Gupta,Male,40,Jaipur,Rajasthan,Chronic Patient
C01803,Priya Malhotra,Female,38,Mumbai,Maharashtra,Chronic Patient
C01804,Dhruv Chauhan,Male,19,Nagpur,Maharashtra,Regular Patient
C01805,Pranav Iyer,Male,40,Pune,Maharashtra,Chronic Patient
C01806,Ira Banerjee,Female,39,Lucknow,Uttar Pradesh,Regular Patient
C01807,Saanvi Verma,Female,45,Nagpur,Maharashtra,Chronic Patient
C01808,Yash Patel,Male,38,Gurugram,Haryana,Chronic Patient
C01809,Varun Malhotra,Male,38,Bhubaneswar,Odisha,New Patient
C01810,Harish Kaur,Male,45,Hyderabad,Telangana,Regular Patient
C01811,Vihaan Kumar,Male,42,Mumbai,Maharashtra,Premium Patient
C01812,Vihaan Das,Male,38,Chennai,Tamil Nadu,Chronic Patient
C01813,Suresh Pillai,Male,38,Chennai,Tamil Nadu,Chronic Patient
C01814,Naveen Naidu,Male,76,Pune,Maharashtra,Chronic Patient
C01815,Siddharth Gupta,Male,37,Bhopal,Madhya Pradesh,Regular Patient
C01816,Manish Sharma,Male,40,Pune,Maharashtra,New Patient
C01817,Vihaan Patel,Male,18,New Delhi,Delhi,Premium Patient
C01818,Ananya Malhotra,Female,60,Surat,Gujarat,New Patient
C01819,Gaurav Iyer,Male,18,Ahmedabad,Gujarat,Regular Patient
C01820,Yash Gupta,Male,28,Kolkata,West Bengal,New Patient
C01821,Divya Kapoor,Female,52,Jaipur,Rajasthan,New Patient
C01822,Rekha Rao,Female,18,Mumbai,Maharashtra,New Patient
C01823,Anil Chauhan,Male,32,New Delhi,Delhi,Chronic Patient
C01824,Suresh Joshi,Male,43,Hyderabad,Telangana,New Patient
C01825,Rekha Rao,Female,41,Ahmedabad,Gujarat,Regular Patient
C01826,Riya Gupta,Female,32,Nagpur,Maharashtra,Regular Patient
C01827,Karthik Reddy,Male,56,Patna,Bihar,New Patient
C01828,Pooja Patel,Female,57,Mumbai,Maharashtra,Regular Patient
C01829,Myra Kaur,Female,53,Jaipur,Rajasthan,New Patient
C01830,Deepa Reddy,Female,36,Patna,Bihar,Regular Patient
C01831,Aarav Sharma,Male,46,Ahmedabad,Gujarat,Regular Patient
C01832,Manish Joshi,Male,34,Mumbai,Maharashtra,New Patient
C01833,Rekha Kaur,Female,83,New Delhi,Delhi,Regular Patient
C01834,Isha Nair,Female,48,Bengaluru,Karnataka,Chronic Patient
C01835,Neha Patel,Female,36,Indore,Madhya Pradesh,Regular Patient
C01836,Diya Kapoor,Female,78,Chennai,Tamil Nadu,Regular Patient
C01837,Arjun Malhotra,Male,37,Mumbai,Maharashtra,Regular Patient
C01838,Neha Sharma,Female,48,Bengaluru,Karnataka,Regular Patient
C01839,Anjali Iyer,Female,56,Lucknow,Uttar Pradesh,New Patient
C01840,Shreya Pillai,Female,34,Vijayawada,Andhra Pradesh,Chronic Patient
C01841,Suresh Rao,Male,33,Lucknow,Uttar Pradesh,Chronic Patient
C01842,Gaurav Nair,Male,70,Vijayawada,Andhra Pradesh,New Patient
C01843,Divya Menon,Female,59,Gurugram,Haryana,Premium Patient
C01844,Vihaan Verma,Male,56,Pune,Maharashtra,Chronic Patient
C01845,Neha Mehta,Female,56,Gurugram,Haryana,Regular Patient
C01846,Vikram Chatterjee,Male,51,New Delhi,Delhi,Chronic Patient
C01847,Siddharth Naidu,Male,76,New Delhi,Delhi,Chronic Patient
C01848,Rahul Pillai,Male,44,Ahmedabad,Gujarat,Chronic Patient
C01849,Anil Chatterjee,Male,30,Kolkata,West Bengal,Premium Patient
C01850,Isha Bhat,Female,24,Hyderabad,Telangana,Regular Patient
C01851,Deepa Iyer,Female,37,Bengaluru,Karnataka,Regular Patient
C01852,Anil Bose,Male,18,Nagpur,Maharashtra,New Patient
C01853,Kavya Gupta,Female,66,Nagpur,Maharashtra,Regular Patient
C01854,Pranav Bose,Male,50,Pune,Maharashtra,Regular Patient
C01855,Nikhil Reddy,Male,30,Gurugram,Haryana,Premium Patient
C01856,Anil Rao,Male,61,Lucknow,Uttar Pradesh,New Patient
C01857,Isha Kumar,Female,24,Hyderabad,Telangana,Premium Patient
C01858,Vihaan Mehta,Male,28,Mumbai,Maharashtra,Chronic Patient
C01859,Nikhil Bose,Male,45,Mumbai,Maharashtra,Chronic Patient
C01860,Pranav Shah,Male,68,Jaipur,Rajasthan,Regular Patient
C01861,Lakshmi Kapoor,Female,50,New Delhi,Delhi,Chronic Patient
C01862,Shreya Ahmed,Female,18,Hyderabad,Telangana,Regular Patient
C01863,Sameer Menon,Male,28,Bengaluru,Karnataka,Regular Patient
C01864,Divya Khan,Female,31,Chennai,Tamil Nadu,New Patient
C01865,Karthik Bhat,Male,47,Surat,Gujarat,New Patient
